chicken,frankfurter,whole milk,grapes,canned beer,other vegetables,bottled water,salty snack,chocolate,pot plants,sugar,dishes,hygiene articles,dental care,,,,,,,,,,,,
dessert,sausage,bottled water,yogurt,soda,pastry,whole milk,brown bread,pip fruit,butter,root vegetables,rolls/buns,grapes,shopping bags,newspapers,hygiene articles,popcorn,,,,,,,,,
soda,white wine,newspapers,canned vegetables,,,,,,,,,,,,,,,,,,,,,,
berries,butter milk,,,,,,,,,,,,,,,,,,,,,,,,
ham,frozen meals,bottled beer,domestic eggs,soda,white wine,bottled water,butter milk,margarine,long life bakery product,cat food,pasta,specialty chocolate,,,,,,,,,,,,,
shopping bags,rolls/buns,newspapers,margarine,frozen dessert,yogurt,soda,whole milk,liquor (appetizer),hard cheese,canned beer,,,,,,,,,,,,,,,
chicken,other vegetables,baking powder,hair spray,,,,,,,,,,,,,,,,,,,,,,
other vegetables,liquor (appetizer),tropical fruit,coffee,candy,bottled beer,frozen meals,,,,,,,,,,,,,,,,,,,
pip fruit,sausage,soda,whole milk,red/blush wine,coffee,soups,canned beer,salt,pastry,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,root vegetables,rolls/buns,roll products ,domestic eggs,pastry,mustard,,,,,,,,,,,,,,,,,,
brown bread,other vegetables,whole milk,meat,spread cheese,citrus fruit,photo/film,butter,canned beer,rolls/buns,yogurt,fruit/vegetable juice,,,,,,,,,,,,,,
soda,berries,root vegetables,pasta,canned vegetables,,,,,,,,,,,,,,,,,,,,,
meat,canned beer,berries,soda,citrus fruit,ham,whipped/sour cream,white wine,frozen potato products,male cosmetics,pastry,,,,,,,,,,,,,,,
pork,curd,chicken,pickled vegetables,other vegetables,liquor (appetizer),onions,hard cheese,,,,,,,,,,,,,,,,,,
soda,dessert,processed cheese,yogurt,ice cream,instant coffee,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,root vegetables,bottled water,whole milk,soda,pip fruit,chocolate marshmallow,coffee,cream cheese ,sugar,,,,,,,,,,,,,,,
frozen vegetables,citrus fruit,sausage,frankfurter,bottled beer,frozen potato products,red/blush wine,specialty chocolate,bottled water,yogurt,cream cheese ,domestic eggs,salt,napkins,whipped/sour cream,coffee,brown bread,chewing gum,pot plants,,,,,,,
coffee,root vegetables,fish,mayonnaise,other vegetables,sausage,ham,specialty chocolate,bottled water,rolls/buns,misc. beverages,whole milk,cream cheese ,soda,herbs,napkins,flower (seeds),Instant food products,,,,,,,,
rolls/buns,other vegetables,frozen vegetables,sauces,bottled beer,cling film/bags,ice cream,bottled water,domestic eggs,butter milk,coffee,flour,,,,,,,,,,,,,,
ham,sausage,frozen meals,whole milk,butter milk,tropical fruit,fruit/vegetable juice,butter,rolls/buns,chocolate,bottled water,,,,,,,,,,,,,,,
frankfurter,whole milk,tropical fruit,sausage,fruit/vegetable juice,yogurt,chicken,chocolate,oil,waffles,,,,,,,,,,,,,,,,
whole milk,frankfurter,UHT-milk,beverages,other vegetables,margarine,citrus fruit,butter milk,shopping bags,yogurt,rolls/buns,fruit/vegetable juice,cat food,specialty bar,curd,brown bread,,,,,,,,,,
butter,whole milk,tropical fruit,root vegetables,margarine,salty snack,dessert,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,other vegetables,berries,beef,rolls/buns,shopping bags,tidbits,cream cheese ,cake bar,seasonal products,dental care,,,,,,,,,,,,,,
citrus fruit,hamburger meat,oil,root vegetables,soft cheese,yogurt,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,canned fruit,sausage,hamburger meat,pork,chewing gum,pip fruit,soda,detergent,whole milk,soft cheese,yogurt,herbs,other vegetables,,,,,,,,,,,,
other vegetables,tropical fruit,frankfurter,hard cheese,specialty bar,instant coffee,rolls/buns,cream cheese ,napkins,yogurt,coffee,misc. beverages,salty snack,sparkling wine,ice cream,newspapers,chocolate,,,,,,,,,
chicken,pork,soda,sausage,other vegetables,canned beer,meat,whole milk,sugar,root vegetables,specialty chocolate,white bread,semi-finished bread,tropical fruit,soups,butter,shopping bags,specialty bar,cream cheese ,instant coffee,,,,,,
pork,canned beer,shopping bags,canned fish,pip fruit,white bread,ice cream,sugar,,,,,,,,,,,,,,,,,,
pastry,herbs,whole milk,newspapers,soft cheese,tropical fruit,coffee,other vegetables,shopping bags,onions,soda,specialty cheese,flower (seeds),,,,,,,,,,,,,
pip fruit,domestic eggs,coffee,cream cheese ,whole milk,brown bread,pastry,misc. beverages,white bread,detergent,seasonal products,napkins,,,,,,,,,,,,,,
yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pastry,citrus fruit,chicken,whole milk,soda,specialty bar,spread cheese,newspapers,detergent,yogurt,sliced cheese,salty snack,other vegetables,shopping bags,,,,,,,,,,,,
whole milk,salt,waffles,white bread,,,,,,,,,,,,,,,,,,,,,,
pip fruit,specialty chocolate,candy,spices,whole milk,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,
frozen meals,candy,newspapers,roll products ,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
tropical fruit,bottled water,sausage,whole milk,curd,root vegetables,long life bakery product,frozen fish,house keeping products,cocoa drinks,pip fruit,soda,margarine,shopping bags,,,,,,,,,,,,
frankfurter,sugar,citrus fruit,white wine,berries,shopping bags,seasonal products,soda,newspapers,bottled beer,,,,,,,,,,,,,,,,
rolls/buns,finished products,other vegetables,whole milk,sausage,margarine,white bread,bottled beer,waffles,butter,oil,bottled water,newspapers,chewing gum,,,,,,,,,,,,
citrus fruit,soda,rolls/buns,butter,bottled water,canned beer,bottled beer,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,meat,long life bakery product,citrus fruit,tropical fruit,beef,shopping bags,detergent,bottled water,soda,pot plants,candy,soft cheese,rolls/buns,canned beer,butter,,,,,,,,,
canned beer,ice cream,sparkling wine,cream cheese ,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,pastry,cream cheese ,specialty fat,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,
pork,sausage,whole milk,pip fruit,newspapers,tropical fruit,UHT-milk,fruit/vegetable juice,hard cheese,butter,shopping bags,detergent,frozen fish,bottled water,,,,,,,,,,,,
other vegetables,yogurt,canned beer,soda,candy,sausage,whole milk,popcorn,onions,whipped/sour cream,chocolate,rolls/buns,butter,,,,,,,,,,,,,
tropical fruit,salty snack,curd,sausage,pip fruit,frankfurter,yogurt,grapes,chocolate,chicken,white bread,newspapers,rolls/buns,soda,misc. beverages,red/blush wine,waffles,,,,,,,,,
ice cream,domestic eggs,brown bread,misc. beverages,dishes,yogurt,chocolate,bottled water,canned beer,coffee,,,,,,,,,,,,,,,,
whole milk,sauces,pot plants,frankfurter,beef,tropical fruit,domestic eggs,grapes,brown bread,detergent,cocoa drinks,,,,,,,,,,,,,,,
sausage,chicken,bottled water,pastry,tropical fruit,whole milk,misc. beverages,detergent,white wine,butter milk,sweet spreads,napkins,,,,,,,,,,,,,,
yogurt,ice cream,pip fruit,beef,specialty chocolate,brown bread,chocolate,oil,coffee,,,,,,,,,,,,,,,,,
pork,beef,packaged fruit/vegetables,tropical fruit,soda,root vegetables,whole milk,liquor,sweet spreads,yogurt,rolls/buns,shopping bags,,,,,,,,,,,,,,
citrus fruit,coffee,jam,soda,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
citrus fruit,beef,tropical fruit,pork,salty snack,yogurt,abrasive cleaner,curd,pasta,shopping bags,,,,,,,,,,,,,,,,
pastry,dishes,tropical fruit,bottled water,butter milk,dessert,candles,,,,,,,,,,,,,,,,,,,
finished products,misc. beverages,pork,beef,yogurt,whole milk,domestic eggs,sparkling wine,other vegetables,baking powder,mustard,whipped/sour cream,semi-finished bread,fruit/vegetable juice,,,,,,,,,,,,
sausage,coffee,sugar,other vegetables,margarine,,,,,,,,,,,,,,,,,,,,,
domestic eggs,pork,bottled beer,processed cheese,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,
berries,frankfurter,fruit/vegetable juice,citrus fruit,bottled water,bottled beer,other vegetables,candy,condensed milk,domestic eggs,whole milk,pickled vegetables,margarine,,,,,,,,,,,,,
tidbits,sausage,citrus fruit,pot plants,whole milk,rolls/buns,other vegetables,shopping bags,bottled water,canned beer,margarine,napkins,fruit/vegetable juice,frozen vegetables,pickled vegetables,,,,,,,,,,,
whole milk,sausage,beef,beverages,root vegetables,newspapers,rolls/buns,whipped/sour cream,pot plants,soda,prosecco,chocolate,brown bread,snack products,,,,,,,,,,,,
tropical fruit,sausage,root vegetables,cream cheese ,coffee,shopping bags,napkins,specialty bar,,,,,,,,,,,,,,,,,,
whole milk,pip fruit,frankfurter,beverages,ham,rolls/buns,tropical fruit,semi-finished bread,salty snack,dessert,other vegetables,cream cheese ,napkins,onions,pickled vegetables,white bread,candy,pudding powder,rice,flour,waffles,frozen dessert,,,,
berries,meat spreads,whole milk,chocolate marshmallow,mayonnaise,domestic eggs,,,,,,,,,,,,,,,,,,,,
butter milk,pork,soda,other vegetables,bottled beer,soft cheese,candles,frozen fish,whole milk,skin care,chocolate,berries,pot plants,,,,,,,,,,,,,
whipped/sour cream,other vegetables,rolls/buns,coffee,chocolate marshmallow,shopping bags,,,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,ham,pip fruit,rolls/buns,whipped/sour cream,,,,,,,,,,,,,,,,,,,,
frozen vegetables,pastry,brown bread,specialty cheese,soap,rolls/buns,,,,,,,,,,,,,,,,,,,,
citrus fruit,sausage,frozen meals,specialty bar,long life bakery product,soda,softener,domestic eggs,margarine,,,,,,,,,,,,,,,,,
rolls/buns,beef,citrus fruit,pip fruit,roll products ,shopping bags,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,root vegetables,margarine,,,,,,,,,,,,,,,,,,,,,,
beverages,tropical fruit,rolls/buns,citrus fruit,curd cheese,whipped/sour cream,whole milk,salty snack,white bread,,,,,,,,,,,,,,,,,
citrus fruit,soda,rolls/buns,brown bread,hamburger meat,cream cheese ,pickled vegetables,,,,,,,,,,,,,,,,,,,
bottled beer,cooking chocolate,other vegetables,whole milk,waffles,tropical fruit,red/blush wine,prosecco,rolls/buns,cleaner,house keeping products,pot plants,,,,,,,,,,,,,,
chocolate,frankfurter,pork,sausage,frozen meals,other vegetables,yogurt,margarine,dog food,soda,dessert,coffee,,,,,,,,,,,,,,
bottled beer,fish,ham,chicken,tropical fruit,rolls/buns,hamburger meat,UHT-milk,canned vegetables,other vegetables,cream cheese ,newspapers,coffee,root vegetables,hard cheese,,,,,,,,,,,
beverages,soda,oil,grapes,,,,,,,,,,,,,,,,,,,,,,
bottled beer,canned beer,whole milk,pip fruit,misc. beverages,pet care,long life bakery product,,,,,,,,,,,,,,,,,,,
butter,tropical fruit,root vegetables,whole milk,napkins,coffee,soda,butter milk,,,,,,,,,,,,,,,,,,
sausage,processed cheese,chicken,canned beer,brown bread,pip fruit,whole milk,house keeping products,whipped/sour cream,,,,,,,,,,,,,,,,,
beef,turkey,tropical fruit,pasta,chewing gum,coffee,,,,,,,,,,,,,,,,,,,,
dessert,berries,butter milk,citrus fruit,newspapers,onions,rolls/buns,cling film/bags,fruit/vegetable juice,,,,,,,,,,,,,,,,,
frozen vegetables,citrus fruit,chocolate,coffee,domestic eggs,margarine,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,domestic eggs,citrus fruit,chicken,rolls/buns,bottled water,root vegetables,,,,,,,,,,,,,,,,,,
chicken,ham,berries,chewing gum,yogurt,sugar,curd,frozen vegetables,rolls/buns,whipped/sour cream,domestic eggs,fruit/vegetable juice,seasonal products,,,,,,,,,,,,,
whole milk,hygiene articles,soda,coffee,long life bakery product,frozen vegetables,,,,,,,,,,,,,,,,,,,,
dessert,other vegetables,sausage,chicken,turkey,brown bread,cream cheese ,whole milk,coffee,mayonnaise,pickled vegetables,butter,yogurt,frozen vegetables,rolls/buns,baking powder,sugar,flour,fruit/vegetable juice,,,,,,,
whole milk,other vegetables,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,
soda,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,
sugar,domestic eggs,rolls/buns,shopping bags,root vegetables,whole milk,frozen vegetables,white wine,fruit/vegetable juice,curd,,,,,,,,,,,,,,,,
frankfurter,sausage,coffee,salty snack,bottled water,cream cheese ,yogurt,whole milk,,,,,,,,,,,,,,,,,,
soda,beverages,butter,butter milk,yogurt,whole milk,frozen dessert,red/blush wine,onions,,,,,,,,,,,,,,,,,
other vegetables,yogurt,sausage,domestic eggs,curd,pastry,long life bakery product,,,,,,,,,,,,,,,,,,,
finished products,baking powder,chocolate,bottled beer,canned beer,domestic eggs,specialty chocolate,frozen vegetables,butter,,,,,,,,,,,,,,,,,
meat,pork,other vegetables,whole milk,root vegetables,pip fruit,margarine,waffles,domestic eggs,pasta,pastry,dessert,brown bread,,,,,,,,,,,,,
beef,pork,nut snack,rolls/buns,house keeping products,bottled water,seasonal products,,,,,,,,,,,,,,,,,,,
hamburger meat,newspapers,fruit/vegetable juice,cream,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,chicken,female sanitary products,domestic eggs,soda,frozen fish,canned beer,butter,sugar,waffles,,,,,,,,,,,,,,,
pork,chicken,whole milk,rolls/buns,dog food,fruit/vegetable juice,other vegetables,yogurt,butter,root vegetables,soda,jam,red/blush wine,brown bread,whipped/sour cream,domestic eggs,cereals,hygiene articles,salty snack,,,,,,,
sweet spreads,berries,butter milk,pip fruit,whole milk,soda,other vegetables,fruit/vegetable juice,sliced cheese,dish cleaner,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,vinegar,flour,,,,,,,,,,,,,,,,,,,,,,
turkey,rolls/buns,sugar,salty snack,,,,,,,,,,,,,,,,,,,,,,
root vegetables,berries,UHT-milk,packaged fruit/vegetables,liquor,coffee,bottled beer,soft cheese,frozen fish,red/blush wine,rice,,,,,,,,,,,,,,,
bathroom cleaner,onions,specialty chocolate,other vegetables,chicken,rolls/buns,,,,,,,,,,,,,,,,,,,,
beef,fruit/vegetable juice,hamburger meat,spices,,,,,,,,,,,,,,,,,,,,,,
ice cream,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,chicken,turkey,whole milk,bottled water,other vegetables,canned fish,sweet spreads,cream cheese ,specialty chocolate,oil,whipped/sour cream,UHT-milk,,,,,,,,,,,,,
frankfurter,meat,margarine,bottled water,abrasive cleaner,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,canned beer,soda,frozen dessert,white bread,grapes,rolls/buns,baking powder,brown bread,frozen vegetables,detergent,curd cheese,whipped/sour cream,cream cheese ,coffee,,,,,,,,,,
sausage,cream cheese ,canned beer,citrus fruit,tropical fruit,frozen fish,newspapers,sauces,red/blush wine,UHT-milk,rolls/buns,butter milk,,,,,,,,,,,,,,
detergent,white wine,pork,misc. beverages,tropical fruit,frankfurter,chicken,long life bakery product,shopping bags,whole milk,cake bar,liquor,soft cheese,soda,fruit/vegetable juice,brown bread,,,,,,,,,,
whole milk,margarine,coffee,beverages,soft cheese,,,,,,,,,,,,,,,,,,,,,
hamburger meat,hygiene articles,butter,UHT-milk,canned fish,meat spreads,pork,soda,tropical fruit,citrus fruit,specialty cheese,salty snack,shopping bags,napkins,,,,,,,,,,,,
ham,instant coffee,other vegetables,pork,packaged fruit/vegetables,whole milk,chewing gum,margarine,specialty bar,shopping bags,whipped/sour cream,,,,,,,,,,,,,,,
fruit/vegetable juice,whole milk,herbs,coffee,dishes,,,,,,,,,,,,,,,,,,,,,
pastry,pork,other vegetables,curd,brown bread,cream cheese ,berries,detergent,yogurt,,,,,,,,,,,,,,,,,
beef,ham,whole milk,misc. beverages,candy,soda,,,,,,,,,,,,,,,,,,,,
beef,salt,roll products ,shopping bags,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,pastry,onions,root vegetables,rolls/buns,other vegetables,yogurt,shopping bags,dessert,,,,,,,,,,,,,,,,,
other vegetables,oil,specialty chocolate,onions,curd,salt,soda,long life bakery product,canned beer,salty snack,,,,,,,,,,,,,,,,
beverages,pet care,rolls/buns,whole milk,butter milk,shopping bags,,,,,,,,,,,,,,,,,,,,
sausage,bottled beer,butter,ice cream,hygiene articles,bottled water,whipped/sour cream,,,,,,,,,,,,,,,,,,,
meat,cream cheese ,newspapers,coffee,cleaner,,,,,,,,,,,,,,,,,,,,,
frankfurter,canned beer,butter,tropical fruit,other vegetables,yogurt,pastry,dental care,,,,,,,,,,,,,,,,,,
other vegetables,candy,brown bread,coffee,root vegetables,flower (seeds),cream cheese ,,,,,,,,,,,,,,,,,,,
frankfurter,soda,curd cheese,bottled water,chocolate,whole milk,pastry,other vegetables,hygiene articles,,,,,,,,,,,,,,,,,
domestic eggs,tropical fruit,pork,sugar,canned beer,pip fruit,whole milk,chewing gum,cream cheese ,shopping bags,ice cream,soda,hard cheese,other vegetables,artif. sweetener,dessert,newspapers,,,,,,,,,
berries,soda,misc. beverages,domestic eggs,bottled water,liquor (appetizer),,,,,,,,,,,,,,,,,,,,
whole milk,pork,pip fruit,shopping bags,white bread,butter,frozen fish,misc. beverages,cream cheese ,,,,,,,,,,,,,,,,,
UHT-milk,domestic eggs,brown bread,whole milk,bottled water,ice cream,kitchen towels,,,,,,,,,,,,,,,,,,,
hygiene articles,ice cream,rolls/buns,whole milk,dessert,salty snack,candy,curd,bottled beer,newspapers,onions,,,,,,,,,,,,,,,
ham,meat,pip fruit,curd,beverages,soda,,,,,,,,,,,,,,,,,,,,
sausage,frozen vegetables,UHT-milk,napkins,curd,canned vegetables,specialty chocolate,root vegetables,rolls/buns,shopping bags,,,,,,,,,,,,,,,,
bottled beer,hamburger meat,nuts/prunes,beverages,spread cheese,margarine,pasta,,,,,,,,,,,,,,,,,,,
soda,rolls/buns,whipped/sour cream,newspapers,beef,shopping bags,bottled water,,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,pip fruit,tropical fruit,coffee,whipped/sour cream,bottled beer,,,,,,,,,,,,,,,,,,,
finished products,pastry,other vegetables,whole milk,candy,brown bread,white bread,yogurt,whipped/sour cream,margarine,newspapers,butter,,,,,,,,,,,,,,
grapes,sausage,ham,chicken,canned beer,tropical fruit,frozen dessert,frozen meals,fruit/vegetable juice,sugar,pip fruit,sparkling wine,detergent,,,,,,,,,,,,,
ham,whipped/sour cream,whole milk,nuts/prunes,processed cheese,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,
other vegetables,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,whole milk,coffee,red/blush wine,bottled water,frozen potato products,,,,,,,,,,,,,,,,,,,,
berries,pip fruit,bottled water,curd,shopping bags,,,,,,,,,,,,,,,,,,,,,
pip fruit,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
beef,newspapers,margarine,ketchup,pork,red/blush wine,herbs,hygiene articles,,,,,,,,,,,,,,,,,,
butter milk,whole milk,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,tropical fruit,berries,coffee,pip fruit,whole milk,curd,UHT-milk,pastry,ice cream,oil,Instant food products,cake bar,,,,,,,,,,,,,
tropical fruit,zwieback,sausage,frankfurter,turkey,root vegetables,white bread,spread cheese,pet care,salt,soda,bathroom cleaner,,,,,,,,,,,,,,
sausage,pork,sugar,citrus fruit,other vegetables,coffee,,,,,,,,,,,,,,,,,,,,
grapes,rolls/buns,pot plants,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,frozen meals,rolls/buns,citrus fruit,sausage,hamburger meat,tropical fruit,curd,pip fruit,cream cheese ,whipped/sour cream,other vegetables,margarine,,,,,,,,,,,,,
beverages,chicken,whole milk,salty snack,brown bread,pastry,butter,soda,rolls/buns,processed cheese,,,,,,,,,,,,,,,,
canned beer,whole milk,sausage,tropical fruit,root vegetables,coffee,female sanitary products,candy,salty snack,butter,,,,,,,,,,,,,,,,
sausage,other vegetables,cream cheese ,yogurt,whole milk,tea,waffles,curd,fruit/vegetable juice,grapes,bottled water,margarine,hygiene articles,,,,,,,,,,,,,
beef,other vegetables,chewing gum,domestic eggs,tropical fruit,mayonnaise,rolls/buns,shopping bags,coffee,butter,chocolate,napkins,brown bread,beverages,,,,,,,,,,,,
root vegetables,white bread,flour,canned beer,domestic eggs,salty snack,newspapers,bottled beer,,,,,,,,,,,,,,,,,,
